date,symbol,action,price,size,pnl,pnl_pct,reason
2024-08-03,AAVE-USD,SELL,105.95437622070312,135.59497641059897,-219.51009257974377,-1.5048965094639377,Regime = BEAR_RISK_OFF
2024-08-23,BNB-USD,BUY,591.8060302734375,11.91839328685798,0.0,0.0,Entry signal
2024-08-23,ADA-USD,BUY,0.39153599739074707,19756.282828451116,0.0,0.0,Entry signal
2024-08-23,AVAX-USD,BUY,26.519519805908203,196.91873658020563,0.0,0.0,Entry signal
2024-08-23,NEAR-USD,BUY,4.829037189483643,1208.4601407133835,0.0,0.0,Entry signal
2024-08-23,OP-USD,BUY,1.6130900382995605,3769.4904106496183,0.0,0.0,Entry signal
2024-08-23,FTM-USD,BUY,0.5117449760437012,27963.485517906895,0.0,0.0,Entry signal
2024-08-23,AAVE-USD,BUY,143.7498321533203,51.60243863502275,0.0,0.0,Entry signal
2024-08-23,SNX-USD,BUY,1.6404279470443726,1453.9065098066721,0.0,0.0,Entry signal
2024-08-23,RUNE-USD,BUY,4.448192119598389,1798.0087340191847,0.0,0.0,Entry signal
2024-08-23,SAND-USD,BUY,0.30025699734687805,23923.489533139607,0.0,0.0,Entry signal
2024-08-26,BNB-USD,SELL,548.8280029296875,11.91839328685798,-512.2290325761487,-7.262181381269883,Daily loss limit breached (-3.89%)
2024-08-26,ADA-USD,SELL,0.36695700883865356,19756.282828451116,-485.5894494724215,-6.277580788456605,Daily loss limit breached (-3.89%)
2024-08-26,AVAX-USD,SELL,25.95624542236328,196.91873658020563,-110.91927995566019,-2.1239991812349146,Daily loss limit breached (-3.89%)
2024-08-26,NEAR-USD,SELL,4.7829179763793945,1208.4601407133835,-55.73323075755011,-0.9550395098361086,Daily loss limit breached (-3.89%)
2024-08-26,OP-USD,SELL,1.4878259897232056,3769.4904106496183,-472.18162990771805,-7.765471585727612,Daily loss limit breached (-3.89%)
2024-08-26,FTM-USD,SELL,0.478193998336792,27963.485517906895,-938.2022792187719,-6.556190930547412,Daily loss limit breached (-3.89%)
2024-08-26,AAVE-USD,SELL,128.83981323242188,51.60243863502275,-769.3933364126898,-10.372199186288967,Daily loss limit breached (-3.89%)
2024-08-26,SNX-USD,SELL,1.5093649625778198,1453.9065098066721,-190.55332631061177,-7.989560571843124,Daily loss limit breached (-3.89%)
2024-08-26,RUNE-USD,SELL,4.212411880493164,1798.0087340191847,-423.93492922032556,-5.3005857832982395,Daily loss limit breached (-3.89%)
2024-08-26,SAND-USD,SELL,0.27881601452827454,23923.489533139607,-512.9431280410873,-7.140876984736311,Daily loss limit breached (-3.89%)
2024-09-24,SOL-USD,BUY,152.89215087890625,41.061050396861255,0.0,0.0,Entry signal
2024-09-24,LINK-USD,BUY,12.162094116210938,561.3163799560816,0.0,0.0,Entry signal
2024-09-24,ATOM-USD,BUY,4.821231842041016,1932.213986980212,0.0,0.0,Entry signal
2024-09-24,NEAR-USD,BUY,5.365303039550781,1036.6918316318213,0.0,0.0,Entry signal
2024-09-24,SNX-USD,BUY,1.6803560256958008,1352.830498875072,0.0,0.0,Entry signal
2024-09-24,RUNE-USD,BUY,4.863761901855469,1567.3070228077554,0.0,0.0,Entry signal
2024-09-24,ICP-USD,BUY,9.405803680419922,835.5098329295313,0.0,0.0,Entry signal
2024-09-25,SOL-USD,SELL,148.02342224121094,41.061050396861255,-199.91511196104886,-3.184420265989618,Regime = BEAR_RISK_OFF
2024-09-25,LINK-USD,SELL,12.111525535583496,561.3163799560816,-28.38497261731265,-0.415788433671449,Regime = BEAR_RISK_OFF
2024-09-25,ATOM-USD,SELL,4.778659820556641,1932.213986980212,-82.25825536613146,-0.8830112900431009,Regime = BEAR_RISK_OFF
2024-09-25,NEAR-USD,SELL,5.143550872802734,1036.6918316318213,-229.88865991435776,-4.133078133954083,Regime = BEAR_RISK_OFF
2024-09-25,SNX-USD,SELL,1.657202959060669,1352.830498875072,-31.322174686493184,-1.3778667306855175,Regime = BEAR_RISK_OFF
2024-09-25,RUNE-USD,SELL,5.020872116088867,1567.3070228077554,246.23994212283634,3.2302200930819147,Regime = BEAR_RISK_OFF
2024-09-25,ICP-USD,SELL,9.057049751281738,835.5098329295313,-291.3873370677614,-3.70785890273454,Regime = BEAR_RISK_OFF
2024-10-29,BTC-USD,BUY,72720.4921875,0.1862870202091914,0.0,0.0,Entry signal
2024-10-29,DOGE-USD,BUY,0.17583900690078735,31582.474016638418,0.0,0.0,Entry signal
2024-10-29,UNI-USD,BUY,0.00014600000577047467,92786871.65980045,0.0,0.0,Entry signal
2024-10-29,BCH-USD,BUY,385.384521484375,26.74839398060854,0.0,0.0,Entry signal
2024-10-29,ARB-USD,BUY,0.0007270000060088933,18633952.80025547,0.0,0.0,Entry signal
2024-11-01,BCH-USD,SELL,349.5990295410156,26.74839398060854,-957.2044372908694,-9.285658854570855,Trailing stop (2.0×ATR)
2024-11-04,BTC-USD,SELL,67811.5078125,0.1862870202091914,-914.4800714722298,-6.750482879492681,Trailing stop (2.0×ATR)
2024-11-04,UNI-USD,SELL,0.00013600000238511711,92786871.65980045,-927.8690307147418,-6.8493171165201705,Trailing stop (2.0×ATR)
2024-11-04,ARB-USD,SELL,0.0006779999821446836,18633952.80025547,-913.0641318970743,-6.74003073716759,Trailing stop (2.0×ATR)
2024-11-06,DOGE-USD,ADD #1,0.19665800034999847,27283.75574346007,0.0,0.0,Pyramid add #1
2024-11-06,BTC-USD,BUY,75639.078125,0.17304042790379082,0.0,0.0,Entry signal
2024-11-06,SOL-USD,BUY,186.9547882080078,32.22378242387908,0.0,0.0,Entry signal
2024-11-06,UNI-USD,BUY,0.00015199999324977398,86109335.69905093,0.0,0.0,Entry signal
2024-11-06,ARB-USD,BUY,0.0007559999939985573,17312987.498546515,0.0,0.0,Entry signal
2024-11-06,AAVE-USD,BUY,173.58961486816406,39.08433699381583,0.0,0.0,Entry signal
2024-11-06,MKR-USD,BUY,1384.4715576171875,3.852127729120908,0.0,0.0,Entry signal
2024-11-07,SOL-USD,ADD #1,196.3345947265625,31.291747741721416,0.0,0.0,Pyramid add #1
2024-11-07,AAVE-USD,ADD #1,183.56639099121094,37.69179852314829,0.0,0.0,Pyramid add #1
2024-11-07,MKR-USD,ADD #1,1506.951416015625,3.6091007677507436,0.0,0.0,Pyramid add #1
2024-11-07,LINK-USD,BUY,12.606694221496582,529.9394638194892,0.0,0.0,Entry signal
2024-11-08,LINK-USD,ADD #1,13.718581199645996,500.35831525407144,0.0,0.0,Pyramid add #1
2024-11-08,ETH-USD,BUY,2962.296630859375,2.6975258718599338,0.0,0.0,Entry signal
2024-11-08,MATIC-USD,BUY,0.39261800050735474,34930.112219389324,0.0,0.0,Entry signal
2024-11-09,DOGE-USD,ADD #2,0.21876099705696106,26537.07470432502,0.0,0.0,Pyramid add #2
2024-11-09,AAVE-USD,ADD #2,195.32652282714844,37.5813554100248,0.0,0.0,Pyramid add #2
2024-11-09,ETH-USD,ADD #1,3131.14453125,2.6352500941168846,0.0,0.0,Pyramid add #1
2024-11-10,DOGE-USD,ADD #3,0.27909499406814575,23242.659204404066,0.0,0.0,Pyramid add #3
2024-11-10,BTC-USD,ADD #1,80474.1875,0.19663430906876167,0.0,0.0,Pyramid add #1
2024-11-10,SOL-USD,ADD #2,210.6137237548828,34.58187462608799,0.0,0.0,Pyramid add #2
2024-11-10,UNI-USD,ADD #1,0.00016199999663513154,97678929.54079768,0.0,0.0,Pyramid add #1
2024-11-10,ARB-USD,ADD #1,0.000805000017862767,19657125.348822143,0.0,0.0,Pyramid add #1
2024-11-11,BTC-USD,ADD #2,88701.484375,0.2242207560979125,0.0,0.0,Pyramid add #2
2024-11-11,SOL-USD,ADD #3,222.6416778564453,41.11682161192539,0.0,0.0,Pyramid add #3
2024-11-11,UNI-USD,ADD #2,0.00017800000205170363,111734346.428786,0.0,0.0,Pyramid add #2
2024-11-11,ARB-USD,ADD #2,0.0008859999943524599,22447758.487973236,0.0,0.0,Pyramid add #2
2024-11-11,LINK-USD,ADD #2,14.895793914794922,668.2872523774992,0.0,0.0,Pyramid add #2
2024-11-11,ETH-USD,ADD #2,3374.81298828125,3.4338471838144407,0.0,0.0,Pyramid add #2
2024-11-11,MATIC-USD,ADD #1,0.4251820147037506,46776.94071191443,0.0,0.0,Pyramid add #1
2024-11-12,ARB-USD,ADD #3,0.002643000101670623,13999524.922284624,0.0,0.0,Pyramid add #3
2024-11-13,DOGE-USD,SELL,0.399522989988327,108645.96366882758,24302.36189982748,127.20953503436677,Daily loss limit breached (-13.78%)
2024-11-13,BTC-USD,SELL,90584.1640625,0.593895493070465,8875.819181832034,19.758418938953714,Daily loss limit breached (-13.78%)
2024-11-13,SOL-USD,SELL,215.18455505371094,139.21422640361388,3929.9851529789476,15.099782742282276,Daily loss limit breached (-13.78%)
2024-11-13,UNI-USD,SELL,0.00018200000340584666,295522611.6686346,8865.681351408159,19.736849663391197,Daily loss limit breached (-13.78%)
2024-11-13,ARB-USD,SELL,0.0018090000376105309,73417396.25762652,77308.52146115826,139.2857211602019,Daily loss limit breached (-13.78%)
2024-11-13,AAVE-USD,SELL,173.0202178955078,114.35749092698893,-65.11480913439208,-0.3280132703149863,Daily loss limit breached (-13.78%)
2024-11-13,MKR-USD,SELL,1487.746337890625,7.461228496871652,770.5567335843301,7.459508987760177,Daily loss limit breached (-13.78%)
2024-11-13,LINK-USD,SELL,13.475764274597168,1698.5850314510599,1476.189383479033,6.893718827721473,Daily loss limit breached (-13.78%)
2024-11-13,ETH-USD,SELL,3192.595947265625,8.76662314979126,2018.9473185881332,7.774350279682807,Daily loss limit breached (-13.78%)
2024-11-13,MATIC-USD,SELL,0.37558498978614807,81707.05293130376,-1391.7171085770974,-4.338316302155276,Daily loss limit breached (-13.78%)
2024-11-13,BTC-USD,BUY,90584.1640625,0.35219926200133844,0.0,0.0,Entry signal
2024-11-13,UNI-USD,BUY,0.00018200000340584666,175294918.32303873,0.0,0.0,Entry signal
2024-11-14,XRP-USD,BUY,0.7730069756507874,29966.80746396624,0.0,0.0,Entry signal
2024-11-15,XRP-USD,ADD #1,0.8920909762382507,26746.326591823392,0.0,0.0,Pyramid add #1
2024-11-15,ADA-USD,BUY,0.6740599870681763,26055.097536274876,0.0,0.0,Entry signal
2024-11-16,XRP-USD,ADD #2,1.119089961051941,23032.776358858522,0.0,0.0,Pyramid add #2
2024-11-16,ADA-USD,ADD #1,0.7387340068817139,25682.728460975733,0.0,0.0,Pyramid add #1
2024-11-16,ATOM-USD,BUY,6.1060471534729,3926.0366684301707,0.0,0.0,Entry signal
2024-11-16,LTC-USD,BUY,95.32144927978516,235.29028222464564,0.0,0.0,Entry signal
2024-11-16,NEAR-USD,BUY,5.961000919342041,2401.1871571920888,0.0,0.0,Entry signal
2024-11-16,SAND-USD,BUY,0.390639990568161,45101.73862096471,0.0,0.0,Entry signal
2024-11-16,MANA-USD,BUY,0.4337669909000397,32827.951189444655,0.0,0.0,Entry signal
2024-11-17,SOL-USD,BUY,237.57553100585938,66.44110283096883,0.0,0.0,Entry signal
2024-11-20,BTC-USD,ADD #1,94339.4921875,0.3822987365741118,0.0,0.0,Pyramid add #1
2024-11-20,UNI-USD,ADD #1,0.00018899999849963933,190824703.48481703,0.0,0.0,Pyramid add #1
2024-11-20,ADA-USD,ADD #2,0.8003450036048889,24358.5369423742,0.0,0.0,Pyramid add #2
2024-11-21,BTC-USD,ADD #2,98504.7265625,0.4139040803035027,0.0,0.0,Pyramid add #2
2024-11-21,UNI-USD,ADD #2,0.00019799999427050352,205916714.30908415,0.0,0.0,Pyramid add #2
2024-11-21,XRP-USD,ADD #3,1.2503520250320435,23946.30750155421,0.0,0.0,Pyramid add #3
2024-11-21,SOL-USD,ADD #1,257.0658874511719,73.00147403369486,0.0,0.0,Pyramid add #1
2024-11-22,ADA-USD,ADD #3,1.010422945022583,27111.447806109234,0.0,0.0,Pyramid add #3
2024-11-22,ATOM-USD,ADD #1,7.527681827545166,4598.115849344861,0.0,0.0,Pyramid add #1
2024-11-23,ATOM-USD,ADD #2,8.22242546081543,4601.180878357821,0.0,0.0,Pyramid add #2
2024-11-23,SAND-USD,ADD #1,0.43680301308631897,63655.96484218385,0.0,0.0,Pyramid add #1
2024-11-23,MANA-USD,ADD #1,0.5254629850387573,42767.4046912893,0.0,0.0,Pyramid add #1
2024-11-24,NEAR-USD,ADD #1,6.881175994873047,3883.0048278590293,0.0,0.0,Pyramid add #1
2024-11-24,SAND-USD,ADD #2,0.7687839865684509,42781.01177255418,0.0,0.0,Pyramid add #2
2024-11-24,MANA-USD,ADD #2,0.7252579927444458,36651.6179175506,0.0,0.0,Pyramid add #2
2024-11-25,BTC-USD,SELL,93102.296875,1.148402078878953,2891.828956768305,2.7798819347304216,Daily loss limit breached (-6.47%)
2024-11-25,UNI-USD,SELL,0.00018699999782256782,572036336.1169399,2860.178486746331,2.7472496281066183,Daily loss limit breached (-6.47%)
2024-11-25,XRP-USD,SELL,1.415423035621643,103692.21791620237,66613.5460833661,83.10611420162304,Daily loss limit breached (-6.47%)
2024-11-25,ADA-USD,SELL,0.9456890225410461,103207.81074573405,28034.238086130234,40.29745730114025,Daily loss limit breached (-6.47%)
2024-11-25,ATOM-USD,SELL,7.9412078857421875,13125.333396132854,24087.096446525695,30.05480773638496,Daily loss limit breached (-6.47%)
2024-11-25,LTC-USD,SELL,92.36376190185547,235.29028222464564,-695.9150978853484,-3.1028560730842036,Daily loss limit breached (-6.47%)
2024-11-25,NEAR-USD,SELL,6.459236145019531,6284.1919850511185,3131.0058118726192,8.358247757701797,Daily loss limit breached (-6.47%)
2024-11-25,SAND-USD,SELL,0.7037010192871094,151538.71523570275,47440.86608243688,80.14054789004604,Daily loss limit breached (-6.47%)
2024-11-25,MANA-USD,SELL,0.6291450262069702,112246.97379828455,21930.593209857347,45.04216305199555,Daily loss limit breached (-6.47%)
2024-11-25,SOL-USD,SELL,234.4466094970703,139.4425768646637,-436.3048779928183,-1.317021789046069,Daily loss limit breached (-6.47%)
2024-11-25,MKR-USD,BUY,1828.4439697265625,13.656642004912715,0.0,0.0,Entry signal
2024-11-26,FTM-USD,BUY,1.079807996749878,56581.15860587418,0.0,0.0,Entry signal
2024-11-27,OP-USD,BUY,2.498332977294922,10389.721542348798,0.0,0.0,Entry signal
2024-11-29,XRP-USD,BUY,1.7967309951782227,24796.728737222,0.0,0.0,Entry signal
2024-11-30,XRP-USD,ADD #1,1.94412100315094,23252.933996978885,0.0,0.0,Pyramid add #1
2024-11-30,SNX-USD,BUY,2.628129005432129,3903.813322874074,0.0,0.0,Entry signal
2024-12-01,XRP-USD,ADD #2,2.320223093032837,20611.144920615854,0.0,0.0,Pyramid add #2
2024-12-01,ADA-USD,BUY,1.1552519798278809,30470.045425488606,0.0,0.0,Entry signal
2024-12-01,LTC-USD,BUY,119.86519622802734,347.1539395366844,0.0,0.0,Entry signal
2024-12-01,ICP-USD,BUY,12.852599143981934,2919.297472890629,0.0,0.0,Entry signal
2024-12-02,MKR-USD,ADD #1,1978.2271728515625,15.228366067459477,0.0,0.0,Pyramid add #1
2024-12-02,FTM-USD,ADD #1,1.2476990222930908,59255.50813016002,0.0,0.0,Pyramid add #1
2024-12-02,XRP-USD,ADD #3,2.7138049602508545,20006.6331535784,0.0,0.0,Pyramid add #3
2024-12-02,LTC-USD,ADD #1,133.26751708984375,354.49627105864585,0.0,0.0,Pyramid add #1
2024-12-02,ICP-USD,ADD #1,13.762858390808105,3095.1482220321654,0.0,0.0,Pyramid add #1
2024-12-02,MATIC-USD,BUY,0.6509439945220947,113578.18826450741,0.0,0.0,Entry signal
2024-12-02,AVAX-USD,BUY,52.31305694580078,515.7464746386486,0.0,0.0,Entry signal
2024-12-03,MKR-USD,ADD #2,2303.701416015625,14.18270381632142,0.0,0.0,Pyramid add #2
2024-12-03,SNX-USD,ADD #1,2.9642388820648193,4508.477047058842,0.0,0.0,Pyramid add #1
2024-12-03,ICP-USD,ADD #2,14.682781219482422,3146.5708633964014,0.0,0.0,Pyramid add #2
2024-12-03,MATIC-USD,ADD #1,0.7046449780464172,113795.20222089703,0.0,0.0,Pyramid add #1
2024-12-06,SNX-USD,ADD #2,3.2525360584259033,4342.791490730824,0.0,0.0,Pyramid add #2
2024-12-07,OP-USD,ADD #1,2.6777870655059814,13617.611250228823,0.0,0.0,Pyramid add #1
2024-12-09,MKR-USD,SELL,1894.9896240234375,43.067711888693616,2865.969066702419,3.6394691551213665,Daily loss limit breached (-28.95%)
2024-12-09,FTM-USD,SELL,1.1265909671783447,115836.66673603421,5419.183354444052,4.332526761172284,Daily loss limit breached (-28.95%)
2024-12-09,OP-USD,SELL,2.248176097869873,24007.33279257762,-6005.599454709861,-10.012951904269663,Daily loss limit breached (-28.95%)
2024-12-09,XRP-USD,SELL,2.218951940536499,88667.44080839514,37437.25068061961,23.499396765089763,Daily loss limit breached (-28.95%)
2024-12-09,SNX-USD,SELL,2.7741339206695557,12755.08186066374,1862.304645912649,5.555469877454522,Daily loss limit breached (-28.95%)
2024-12-09,ADA-USD,SELL,1.0075490474700928,30470.045425488606,-4500.515058419674,-12.78534336550491,Daily loss limit breached (-28.95%)
2024-12-09,LTC-USD,SELL,110.84188079833984,701.6502105953302,-6331.211171508327,-7.527886086735192,Daily loss limit breached (-28.95%)
2024-12-09,ICP-USD,SELL,11.980742454528809,9161.016558319196,-7987.093568561435,-6.783504874664681,Daily loss limit breached (-28.95%)
2024-12-09,MATIC-USD,SELL,0.5842790007591248,227373.39048540444,-15157.845658574823,-10.24127948394602,Daily loss limit breached (-28.95%)
2024-12-09,AVAX-USD,SELL,45.23026657104492,515.7464746386486,-3652.924166384887,-13.539240083205273,Daily loss limit breached (-28.95%)
2024-12-11,AAVE-USD,BUY,302.2564392089844,106.11335354207657,0.0,0.0,Entry signal
2024-12-12,AAVE-USD,ADD #1,368.93499755859375,88.42639875566647,0.0,0.0,Pyramid add #1
2024-12-12,LINK-USD,BUY,29.28685188293457,1075.5894973114448,0.0,0.0,Entry signal
2024-12-13,APT-USD,BUY,0.00023200000578071922,276022011.12296176,0.0,0.0,Entry signal
2024-12-15,FTM-USD,BUY,1.4302020072937012,44418.03447837023,0.0,0.0,Entry signal
2024-12-16,BTC-USD,BUY,106029.71875,0.598160035915846,0.0,0.0,Entry signal
2024-12-16,UNI-USD,BUY,0.00021300000662449747,297759335.22601444,0.0,0.0,Entry signal
2024-12-16,ARB-USD,BUY,0.0010600000387057662,59832771.754503556,0.0,0.0,Entry signal
2024-12-18,AAVE-USD,SELL,340.2355651855469,194.53975229774304,7388.449759965247,12.565199959330965,Daily loss limit breached (-6.59%)
2024-12-18,LINK-USD,SELL,24.89114761352539,1075.5894973114448,-4727.973345463592,-15.009138868799187,Daily loss limit breached (-6.59%)
2024-12-18,APT-USD,SELL,0.00021499999274965376,276022011.12296176,-4692.377785951247,-7.327591641154296,Daily loss limit breached (-6.59%)
2024-12-18,FTM-USD,SELL,1.1158479452133179,44418.03447837023,-13962.989567902201,-21.979696607699463,Daily loss limit breached (-6.59%)
2024-12-18,BTC-USD,SELL,100041.5390625,0.598160035915846,-3581.8897769455393,-5.647642715736245,Daily loss limit breached (-6.59%)
2024-12-18,UNI-USD,SELL,0.0002010000025620684,297759335.22601444,-3573.1132323383526,-5.6338045489285555,Daily loss limit breached (-6.59%)
2024-12-18,ARB-USD,SELL,0.0010019999463111162,59832771.754503556,-3470.3062899892097,-5.471706629885286,Daily loss limit breached (-6.59%)
2025-01-16,XRP-USD,BUY,3.245539903640747,13096.883975050103,0.0,0.0,Entry signal
2025-01-17,DOGE-USD,BUY,0.41593900322914124,57149.85044905204,0.0,0.0,Entry signal
2025-01-21,AAVE-USD,BUY,370.3601379394531,80.27037342959174,0.0,0.0,Entry signal
2025-01-24,DOGE-USD,SELL,0.350739985704422,57149.85044905204,-3726.1141009628277,-15.675139147458372,Trailing stop (2.0×ATR)
2025-01-27,AAVE-USD,SELL,304.5541076660156,80.27037342959174,-5282.274623967847,-17.76811906366541,Trailing stop (2.0×ATR)
2025-02-01,XRP-USD,SELL,2.8844690322875977,13096.883975050103,-4728.90330888244,-11.125140410324674,Trailing stop (2.0×ATR)
2025-03-27,MKR-USD,BUY,1446.0361328125,15.729313319245824,0.0,0.0,Entry signal
2025-03-28,MKR-USD,SELL,1445.6160888671875,15.729313319245824,-6.60700282367247,-0.029047956394800956,Regime = BEAR_RISK_OFF
2025-04-22,BTC-USD,BUY,93441.890625,0.5973772388997312,0.0,0.0,Entry signal
2025-04-22,SOL-USD,BUY,148.73941040039062,172.7362687494735,0.0,0.0,Entry signal
2025-04-22,AVAX-USD,BUY,22.08037757873535,922.5535795021432,0.0,0.0,Entry signal
2025-04-22,SNX-USD,BUY,0.7177900075912476,12961.09308404686,0.0,0.0,Entry signal
2025-04-22,RUNE-USD,BUY,1.313385009765625,23753.55824544002,0.0,0.0,Entry signal
2025-04-22,SAND-USD,BUY,0.29436901211738586,95185.53848764002,0.0,0.0,Entry signal
2025-04-23,LINK-USD,BUY,15.005440711975098,1866.4787034279693,0.0,0.0,Entry signal
2025-04-23,OP-USD,BUY,0.77190101146698,30802.531715546622,0.0,0.0,Entry signal
2025-04-23,AAVE-USD,BUY,168.11276245117188,172.53756282086647,0.0,0.0,Entry signal
2025-04-23,MKR-USD,BUY,1486.0745849609375,15.342706073126365,0.0,0.0,Entry signal
2025-04-24,RUNE-USD,ADD #1,1.3955589532852173,22674.747834208618,0.0,0.0,Pyramid add #1
2025-04-25,SNX-USD,ADD #1,0.7637850046157837,12383.85169475773,0.0,0.0,Pyramid add #1
2025-04-25,OP-USD,ADD #1,0.8077030181884766,29855.39185490732,0.0,0.0,Pyramid add #1
2025-04-26,SAND-USD,ADD #1,0.3113909959793091,93190.04433428196,0.0,0.0,Pyramid add #1
2025-04-26,OP-USD,ADD #2,0.8437250256538391,29113.75518765189,0.0,0.0,Pyramid add #2
2025-04-27,BTC-USD,SELL,93754.84375,0.5973772388997312,186.9510737175424,0.3349173726117538,Daily loss limit breached (-3.45%)
2025-04-27,SOL-USD,SELL,148.24583435058594,172.7362687494735,-85.25848518736602,-0.3318394556466431,Daily loss limit breached (-3.45%)
2025-04-27,AVAX-USD,SELL,21.759990692138672,922.5535795021432,-295.57406905531406,-1.4510027532555925,Daily loss limit breached (-3.45%)
2025-04-27,SNX-USD,SELL,0.727836012840271,25344.94477880459,254.6154482840801,1.3995744079435823,Daily loss limit breached (-3.45%)
2025-04-27,RUNE-USD,SELL,1.3260270357131958,46428.30607964864,586.9478501606773,0.9625529341032113,Daily loss limit breached (-3.45%)
2025-04-27,SAND-USD,SELL,0.29531100392341614,188375.58282192197,177.44825547442764,0.3200037256824606,Daily loss limit breached (-3.45%)
2025-04-27,LINK-USD,SELL,14.588580131530762,1866.4787034279693,-778.0613956979748,-2.778062893625377,Daily loss limit breached (-3.45%)
2025-04-27,OP-USD,SELL,0.7747210264205933,89771.67875810583,253.1574765088262,0.36533375545835245,Daily loss limit breached (-3.45%)
2025-04-27,AAVE-USD,SELL,166.87672424316406,172.53756282086647,-213.26301996313916,-0.7352435293940363,Daily loss limit breached (-3.45%)
2025-04-27,MKR-USD,SELL,1477.9097900390625,15.342706073126365,-125.27004863368286,-0.5494202649384272,Daily loss limit breached (-3.45%)
2025-05-01,BTC-USD,BUY,96492.3359375,0.578432598192321,0.0,0.0,Entry signal
2025-05-01,LTC-USD,BUY,88.9256362915039,401.06615559308693,0.0,0.0,Entry signal
2025-05-08,BTC-USD,ADD #1,103241.4609375,0.5496569867742551,0.0,0.0,Pyramid add #1
2025-05-08,LTC-USD,ADD #1,94.70175170898438,382.89993988256555,0.0,0.0,Pyramid add #1
2025-05-08,ETH-USD,BUY,2206.5146484375,14.98521763355794,0.0,0.0,Entry signal
2025-05-08,SOL-USD,BUY,163.96078491210938,159.30345946678548,0.0,0.0,Entry signal
2025-05-08,ADA-USD,BUY,0.7666040062904358,40013.52849782031,0.0,0.0,Entry signal
2025-05-08,DOGE-USD,BUY,0.19757699966430664,117742.01729047394,0.0,0.0,Entry signal
2025-05-08,LINK-USD,BUY,15.849824905395508,1792.0146557769235,0.0,0.0,Entry signal
2025-05-08,BCH-USD,BUY,421.6309814453125,102.41556198094857,0.0,0.0,Entry signal
2025-05-08,NEAR-USD,BUY,2.7316410541534424,8471.693842908151,0.0,0.0,Entry signal
2025-05-08,AAVE-USD,BUY,205.63864135742188,143.0453845903918,0.0,0.0,Entry signal
