Datetime,open,high,low,close,volume
2020-01-01 16:00,1.324630,1.326200,1.324570,1.325650,0
2020-01-01 20:00,1.325650,1.326610,1.320230,1.320710,0
2020-01-02 00:00,1.320690,1.323040,1.320170,1.322190,0
2020-01-02 04:00,1.322150,1.322690,1.318880,1.319690,0
2020-01-02 08:00,1.319670,1.319710,1.312310,1.312700,0
2020-01-02 12:00,1.312700,1.314520,1.311520,1.313850,0
2020-01-02 16:00,1.313860,1.315660,1.313080,1.315500,0
2020-01-02 20:00,1.315500,1.316000,1.312280,1.312570,0
2020-01-03 00:00,1.312560,1.312890,1.308250,1.309740,0
2020-01-03 04:00,1.309730,1.310070,1.305310,1.307990,0
2020-01-03 08:00,1.308010,1.310930,1.306720,1.308940,0
2020-01-03 12:00,1.308940,1.309340,1.307160,1.307320,0
2020-01-03 16:00,1.307310,1.308040,1.307050,1.307870,0
2020-01-05 16:00,1.308080,1.308770,1.306330,1.307960,0
2020-01-05 20:00,1.307930,1.308990,1.307510,1.308370,0
2020-01-06 00:00,1.308380,1.310840,1.306380,1.310530,0
2020-01-06 04:00,1.310550,1.317430,1.310290,1.313820,0
2020-01-06 08:00,1.313880,1.316970,1.313300,1.316220,0
2020-01-06 12:00,1.316200,1.317450,1.315530,1.316610,0
2020-01-06 16:00,1.316590,1.317850,1.316370,1.317240,0
2020-01-06 20:00,1.317270,1.317730,1.316810,1.317060,0
2020-01-07 00:00,1.317040,1.321200,1.314080,1.318790,0
2020-01-07 04:00,1.318770,1.319700,1.310970,1.312050,0
2020-01-07 08:00,1.312030,1.313570,1.309480,1.312570,0
2020-01-07 12:00,1.312550,1.313910,1.311630,1.311770,0
2020-01-07 16:00,1.311790,1.312640,1.310470,1.311140,0
2020-01-07 20:00,1.311150,1.313980,1.311080,1.312050,0
2020-01-08 00:00,1.312050,1.316940,1.311580,1.316590,0
2020-01-08 04:00,1.316580,1.316900,1.307990,1.309260,0
2020-01-08 08:00,1.309250,1.313920,1.308270,1.310890,0
2020-01-08 12:00,1.310890,1.311680,1.309600,1.309770,0
2020-01-08 16:00,1.309780,1.311210,1.309170,1.310920,0
2020-01-08 20:00,1.310920,1.311390,1.310370,1.310840,0
2020-01-09 00:00,1.310850,1.312330,1.308460,1.308770,0
2020-01-09 04:00,1.308750,1.309140,1.301260,1.303750,0
2020-01-09 08:00,1.303720,1.306890,1.302180,1.306840,0
2020-01-09 12:00,1.306840,1.306850,1.305390,1.306620,0
2020-01-09 16:00,1.306620,1.307220,1.306230,1.306760,0
2020-01-09 20:00,1.306750,1.308160,1.305950,1.307600,0
2020-01-10 00:00,1.307610,1.309110,1.304790,1.306660,0
2020-01-10 04:00,1.306650,1.308840,1.305000,1.308410,0
2020-01-10 08:00,1.308390,1.309680,1.304220,1.305840,0
2020-01-10 12:00,1.305850,1.306960,1.305150,1.305540,0
2020-01-10 16:00,1.305550,1.306430,1.305350,1.305690,0
2020-01-12 16:00,1.303470,1.304500,1.302870,1.303640,0
2020-01-12 20:00,1.303660,1.304100,1.303070,1.303560,0
2020-01-13 00:00,1.303570,1.303590,1.298490,1.300130,0
2020-01-13 04:00,1.300130,1.300780,1.296080,1.297590,0
2020-01-13 08:00,1.297580,1.299870,1.297060,1.298290,0
2020-01-13 12:00,1.298280,1.300310,1.297890,1.299480,0
2020-01-13 16:00,1.299520,1.299560,1.298190,1.299410,0
2020-01-13 20:00,1.299410,1.300200,1.298780,1.299410,0
2020-01-14 00:00,1.299400,1.299540,1.295420,1.297060,0
2020-01-14 04:00,1.297040,1.301380,1.296210,1.297520,0
2020-01-14 08:00,1.297500,1.301800,1.297330,1.301550,0
2020-01-14 12:00,1.301550,1.303290,1.301320,1.302040,0
2020-01-14 16:00,1.302080,1.302430,1.301280,1.301770,0
2020-01-14 20:00,1.301770,1.302880,1.301710,1.302740,0
2020-01-15 00:00,1.302740,1.304200,1.300060,1.301700,0
2020-01-15 04:00,1.301690,1.302890,1.298500,1.300600,0
2020-01-15 08:00,1.300610,1.303580,1.300040,1.302750,0
2020-01-15 12:00,1.302760,1.303890,1.302250,1.303040,0
2020-01-15 16:00,1.303030,1.305820,1.302720,1.304090,0
2020-01-15 20:00,1.304090,1.305210,1.303930,1.304680,0
2020-01-16 00:00,1.304730,1.306470,1.302520,1.305030,0
2020-01-16 04:00,1.305040,1.307450,1.304670,1.306560,0
2020-01-16 08:00,1.306530,1.308150,1.303130,1.307580,0
2020-01-16 12:00,1.307580,1.308280,1.306220,1.307520,0
2020-01-16 16:00,1.307510,1.307900,1.307000,1.307500,0
2020-01-16 20:00,1.307500,1.308000,1.306350,1.307110,0
2020-01-17 00:00,1.307120,1.309990,1.306910,1.309300,0
