Datetime,open,high,low,close,volume
2020-01-01 00:00,1.324630,1.326610,1.320230,1.320710,0
2020-01-02 00:00,1.320690,1.323040,1.311520,1.312570,0
2020-01-03 00:00,1.312560,1.312890,1.305310,1.307870,0
2020-01-05 00:00,1.308080,1.308990,1.306330,1.308370,0
2020-01-06 00:00,1.308380,1.317850,1.306380,1.317060,0
2020-01-07 00:00,1.317040,1.321200,1.309480,1.312050,0
2020-01-08 00:00,1.312050,1.316940,1.307990,1.310840,0
2020-01-09 00:00,1.310850,1.312330,1.301260,1.307600,0
2020-01-10 00:00,1.307610,1.309680,1.304220,1.305690,0
2020-01-12 00:00,1.303470,1.304500,1.302870,1.303560,0
2020-01-13 00:00,1.303570,1.303590,1.296080,1.299410,0
2020-01-14 00:00,1.299400,1.303290,1.295420,1.302740,0
2020-01-15 00:00,1.302740,1.305820,1.298500,1.304680,0
2020-01-16 00:00,1.304730,1.308280,1.302520,1.307110,0
2020-01-17 00:00,1.307120,1.311840,1.300500,1.300580,0
2020-01-19 00:00,1.299150,1.300850,1.299150,1.300070,0
2020-01-20 00:00,1.300060,1.301370,1.296170,1.301350,0
2020-01-21 00:00,1.301350,1.308310,1.299530,1.304300,0
2020-01-22 00:00,1.304320,1.315250,1.303740,1.312760,0
2020-01-23 00:00,1.312750,1.314680,1.309660,1.312010,0
2020-01-24 00:00,1.312000,1.317390,1.305650,1.307010,0
2020-01-26 00:00,1.307990,1.307990,1.305110,1.305840,0
2020-01-27 00:00,1.305840,1.310500,1.303950,1.305540,0
2020-01-28 00:00,1.305590,1.305860,1.297520,1.302020,0
2020-01-29 00:00,1.302020,1.302620,1.298920,1.301500,0
2020-01-30 00:00,1.301500,1.310990,1.297730,1.309800,0
2020-01-31 00:00,1.309800,1.320900,1.309410,1.320140,0
2020-02-02 00:00,1.317660,1.318370,1.315540,1.316360,0
2020-02-03 00:00,1.316370,1.316720,1.298090,1.300690,0
2020-02-04 00:00,1.300690,1.304640,1.294100,1.301800,0
2020-02-05 00:00,1.301800,1.306970,1.295600,1.297980,0
2020-02-06 00:00,1.297990,1.299860,1.292110,1.293740,0
2020-02-07 00:00,1.293750,1.295890,1.288130,1.288180,0
2020-02-09 00:00,1.288430,1.290550,1.288220,1.290530,0
2020-02-10 00:00,1.290530,1.294590,1.287160,1.291280,0
2020-02-11 00:00,1.291290,1.296880,1.289410,1.295820,0
2020-02-12 00:00,1.295810,1.299140,1.294850,1.295130,0
2020-02-13 00:00,1.295150,1.306930,1.294390,1.304250,0
2020-02-14 00:00,1.304250,1.306340,1.300090,1.304550,0
2020-02-16 00:00,1.303240,1.305370,1.302950,1.304270,0
2020-02-17 00:00,1.304270,1.305100,1.299150,1.299480,0
2020-02-18 00:00,1.299500,1.304860,1.297050,1.300090,0
2020-02-19 00:00,1.300090,1.302290,1.290050,1.291180,0
2020-02-20 00:00,1.291180,1.292540,1.284880,1.289320,0
2020-02-21 00:00,1.289320,1.298060,1.288440,1.295290,0
2020-02-23 00:00,1.294490,1.295430,1.293360,1.293780,0
2020-02-24 00:00,1.293790,1.295400,1.288640,1.293670,0
2020-02-25 00:00,1.293670,1.301790,1.292700,1.298620,0
2020-02-26 00:00,1.298620,1.299770,1.289270,1.293090,0
2020-02-27 00:00,1.293090,1.294620,1.285990,1.288380,0
2020-02-28 00:00,1.288380,1.291950,1.272550,1.281250,0
2020-03-01 00:00,1.278790,1.283730,1.277460,1.282380,0
2020-03-02 00:00,1.282390,1.285030,1.273870,1.277900,0
2020-03-03 00:00,1.277890,1.284380,1.276240,1.281280,0
2020-03-04 00:00,1.281290,1.287460,1.276980,1.287300,0
2020-03-05 00:00,1.287300,1.296830,1.286670,1.295480,0
2020-03-06 00:00,1.295480,1.305170,1.294890,1.304590,0
2020-03-08 00:00,1.307260,1.312470,1.306010,1.306980,0
2020-03-09 00:00,1.306970,1.320030,1.303420,1.306300,0
2020-03-10 00:00,1.306300,1.308010,1.286540,1.292560,0
2020-03-11 00:00,1.292570,1.297650,1.280350,1.281360,0
2020-03-12 00:00,1.281370,1.282840,1.248990,1.255440,0
2020-03-13 00:00,1.255450,1.262400,1.225970,1.226730,0
2020-03-15 00:00,1.226170,1.242140,1.226170,1.233670,0
2020-03-16 00:00,1.233690,1.237340,1.220150,1.225380,0
2020-03-17 00:00,1.225380,1.225800,1.200090,1.211260,0
2020-03-18 00:00,1.211250,1.211330,1.144970,1.149710,0
2020-03-19 00:00,1.149710,1.179300,1.140950,1.166580,0
2020-03-20 00:00,1.166570,1.193340,1.155400,1.163010,0
2020-03-22 00:00,1.166930,1.167920,1.153140,1.165420,0
2020-03-23 00:00,1.165420,1.171330,1.144620,1.163610,0
2020-03-24 00:00,1.163610,1.181710,1.160340,1.180370,0
2020-03-25 00:00,1.180360,1.197300,1.163830,1.185640,0
2020-03-26 00:00,1.185640,1.230540,1.181820,1.225130,0
