Datetime,open,high,low,close,volume
2020-01-01 17:00,1.324630,1.325480,1.324570,1.324670,0
2020-01-01 18:00,1.324690,1.326080,1.324690,1.324970,0
2020-01-01 19:00,1.324970,1.326200,1.324660,1.325650,0
2020-01-01 20:00,1.325650,1.326610,1.325320,1.325550,0
2020-01-01 21:00,1.325540,1.325590,1.324350,1.324810,0
2020-01-01 22:00,1.324830,1.324920,1.320230,1.320930,0
2020-01-01 23:00,1.320940,1.321750,1.320260,1.320710,0
2020-01-02 00:00,1.320690,1.321370,1.320170,1.321300,0
2020-01-02 01:00,1.321330,1.322380,1.320590,1.322160,0
2020-01-02 02:00,1.322160,1.322940,1.320940,1.321930,0
2020-01-02 03:00,1.321950,1.323040,1.320900,1.322190,0
2020-01-02 04:00,1.322150,1.322690,1.320960,1.321400,0
2020-01-02 05:00,1.321410,1.321460,1.320490,1.321110,0
2020-01-02 06:00,1.321100,1.321130,1.318880,1.319960,0
2020-01-02 07:00,1.319960,1.321250,1.319050,1.319690,0
2020-01-02 08:00,1.319670,1.319710,1.317110,1.317640,0
2020-01-02 09:00,1.317640,1.317760,1.313510,1.314720,0
2020-01-02 10:00,1.314710,1.319420,1.314540,1.318890,0
2020-01-02 11:00,1.318890,1.318920,1.312310,1.312700,0
2020-01-02 12:00,1.312700,1.313430,1.311520,1.313390,0
2020-01-02 13:00,1.313430,1.314340,1.312490,1.313940,0
2020-01-02 14:00,1.313930,1.314040,1.312780,1.312890,0
2020-01-02 15:00,1.312890,1.314520,1.312880,1.313850,0
2020-01-02 16:00,1.313860,1.314190,1.313480,1.313490,0
2020-01-02 17:00,1.313490,1.314770,1.313080,1.313160,0
2020-01-02 18:00,1.313350,1.314770,1.313150,1.314670,0
2020-01-02 19:00,1.314660,1.315660,1.313960,1.315500,0
2020-01-02 20:00,1.315500,1.316000,1.313420,1.313720,0
2020-01-02 21:00,1.313740,1.314320,1.312280,1.312730,0
2020-01-02 22:00,1.312730,1.313790,1.312640,1.313590,0
2020-01-02 23:00,1.313580,1.313720,1.312410,1.312570,0
2020-01-03 00:00,1.312560,1.312890,1.311550,1.312070,0
2020-01-03 01:00,1.312070,1.312360,1.310500,1.312320,0
2020-01-03 02:00,1.312320,1.312320,1.308250,1.309100,0
2020-01-03 03:00,1.309100,1.311750,1.308620,1.309740,0
2020-01-03 04:00,1.309730,1.310070,1.306630,1.306750,0
2020-01-03 05:00,1.306750,1.308790,1.306750,1.307830,0
2020-01-03 06:00,1.307830,1.307850,1.305310,1.305860,0
2020-01-03 07:00,1.305860,1.308210,1.305390,1.307990,0
2020-01-03 08:00,1.308010,1.310930,1.307180,1.307190,0
2020-01-03 09:00,1.307200,1.308960,1.306720,1.306920,0
2020-01-03 10:00,1.307080,1.309400,1.306900,1.307130,0
2020-01-03 11:00,1.307120,1.309870,1.306920,1.308940,0
2020-01-03 12:00,1.308940,1.309340,1.308010,1.308790,0
2020-01-03 13:00,1.308780,1.308960,1.307250,1.308410,0
2020-01-03 14:00,1.308410,1.308460,1.307440,1.307840,0
2020-01-03 15:00,1.307900,1.307900,1.307160,1.307320,0
2020-01-03 16:00,1.307310,1.308040,1.307050,1.307870,0
2020-01-05 17:00,1.308080,1.308550,1.306520,1.306610,0
2020-01-05 18:00,1.306660,1.308430,1.306330,1.307680,0
2020-01-05 19:00,1.307670,1.308770,1.307660,1.307960,0
2020-01-05 20:00,1.307930,1.308130,1.307510,1.307880,0
2020-01-05 21:00,1.307880,1.308780,1.307880,1.308690,0
2020-01-05 22:00,1.308680,1.308990,1.308050,1.308150,0
2020-01-05 23:00,1.308150,1.308680,1.308070,1.308370,0
2020-01-06 00:00,1.308380,1.308570,1.307960,1.308080,0
2020-01-06 01:00,1.308080,1.308300,1.306840,1.308240,0
2020-01-06 02:00,1.308220,1.309420,1.306980,1.307300,0
2020-01-06 03:00,1.307290,1.310840,1.306380,1.310530,0
2020-01-06 04:00,1.310550,1.314820,1.310290,1.314290,0
2020-01-06 05:00,1.314320,1.317300,1.313740,1.315200,0
2020-01-06 06:00,1.315260,1.317430,1.315060,1.315640,0
2020-01-06 07:00,1.315660,1.315660,1.313820,1.313820,0
2020-01-06 08:00,1.313880,1.314850,1.313430,1.314030,0
2020-01-06 09:00,1.314030,1.316090,1.313300,1.313630,0
2020-01-06 10:00,1.313620,1.316220,1.313330,1.315840,0
2020-01-06 11:00,1.315840,1.316970,1.315170,1.316220,0
2020-01-06 12:00,1.316200,1.317450,1.315600,1.315890,0
2020-01-06 13:00,1.315880,1.316760,1.315740,1.315740,0
2020-01-06 14:00,1.315740,1.316380,1.315530,1.316270,0
2020-01-06 15:00,1.316260,1.316720,1.315870,1.316610,0
2020-01-06 16:00,1.316590,1.316850,1.316370,1.316850,0
2020-01-06 17:00,1.316850,1.317850,1.316430,1.317490,0
2020-01-06 18:00,1.317490,1.317520,1.316790,1.317110,0
2020-01-06 19:00,1.317080,1.317670,1.316920,1.317240,0
2020-01-06 20:00,1.317270,1.317730,1.316970,1.317130,0
2020-01-06 21:00,1.317140,1.317210,1.316810,1.316930,0
2020-01-06 22:00,1.316930,1.317550,1.316850,1.317350,0
2020-01-06 23:00,1.317350,1.317510,1.316910,1.317060,0
2020-01-07 00:00,1.317040,1.317230,1.315310,1.315380,0
2020-01-07 01:00,1.315390,1.316240,1.314760,1.315510,0
2020-01-07 02:00,1.315520,1.316150,1.314080,1.314350,0
2020-01-07 03:00,1.314370,1.321200,1.314260,1.318790,0
2020-01-07 04:00,1.318770,1.319700,1.316720,1.317280,0
2020-01-07 05:00,1.317270,1.317340,1.314520,1.316020,0
2020-01-07 06:00,1.316020,1.316430,1.314500,1.314670,0
2020-01-07 07:00,1.314720,1.314780,1.310970,1.312050,0
2020-01-07 08:00,1.312030,1.312330,1.310200,1.311790,0
2020-01-07 09:00,1.311790,1.313570,1.310490,1.310550,0
