date,symbol,action,price,size,pnl,reason
2024-01-05,ARB-USD,BUY,0.0008829999715089798,49927639.435856186,0.0,ENTRY
2024-01-06,SOL-USD,SELL,93.85771942138672,809.246760369652,50178.74929686218,Trailing stop (2.0×ATR)
2024-01-07,NEAR-USD,SELL,3.208437919616699,14482.624090945239,5342.841175320371,Trailing stop (2.0×ATR)
2024-01-08,ARB-USD,SELL,0.00046999999904073775,49927639.435856186,-20620.11371241292,Trailing stop (2.0×ATR)
2024-01-18,OP-USD,SELL,3.2104830741882324,21395.648017662214,22032.96154589828,Trailing stop (2.0×ATR)
2024-01-21,SEI-USD,SELL,0.6475570201873779,66734.45420633796,-4176.575564477639,10-day low breakdown
2024-02-02,TIA-USD,BUY,0.014400999993085861,2784960.612814111,0.0,ENTRY
2024-02-07,BTC-USD,BUY,44318.22265625,0.9021824450724266,0.0,ENTRY
2024-02-07,UNI-USD,BUY,0.00018200000340584666,219687482.027791,0.0,ENTRY
2024-02-07,ARB-USD,BUY,0.00044299999717622995,90255356.05449256,0.0,ENTRY
2024-02-10,AVAX-USD,BUY,40.2883186340332,1018.763431968983,0.0,ENTRY
2024-02-13,ARB-USD,SELL,0.0004980000085197389,90255356.05449256,4964.045606809531,Trailing stop (2.0×ATR)
2024-02-14,SOL-USD,BUY,116.97632598876953,359.65288876306766,0.0,ENTRY
2024-02-16,TIA-USD,SELL,0.013128000311553478,2784960.612814111,-3545.2539731925935,Trailing stop (2.0×ATR)
2024-02-17,FET-USD,BUY,0.7873560190200806,52363.57576289198,0.0,ENTRY
2024-02-21,AVAX-USD,SELL,37.63543701171875,1018.763431968983,-2702.658786156516,Trailing stop (2.0×ATR)
2024-02-21,SOL-USD,SELL,105.1252212524414,359.65288876306766,-4262.284053454084,Trailing stop (2.0×ATR)
2024-02-27,ETH-USD,BUY,3244.519287109375,13.362863013803914,0.0,ENTRY
2024-02-28,DOGE-USD,BUY,0.1165819987654686,423015.8262432452,0.0,ENTRY
2024-02-29,UNI-USD,SELL,0.0002699999895412475,219687482.027791,19332.495372566726,Trailing stop (2.0×ATR)
2024-03-02,NEAR-USD,BUY,4.491659164428711,11072.094176127588,0.0,ENTRY
2024-03-16,ETH-USD,SELL,3522.860107421875,13.362863013803914,3719.4302529857473,Trailing stop (2.0×ATR)
2024-03-16,DOGE-USD,SELL,0.14236800372600555,423015.8262432452,10907.888193893961,10-day low breakdown
2024-03-16,NEAR-USD,SELL,6.7304911613464355,11072.094176127588,24788.55871440084,Trailing stop (2.0×ATR)
2024-03-17,SOL-USD,BUY,202.12356567382812,288.0110978629501,0.0,ENTRY
2024-03-19,BTC-USD,SELL,61912.7734375,0.9021824450724266,15873.494843779099,Trailing stop (2.0×ATR)
2024-03-20,SUI-USD,BUY,0.0005080000264570117,112193658.01250906,0.0,ENTRY
2024-03-22,SUI-USD,SELL,0.00028199999360367656,112193658.01250906,-25355.770396762895,Trailing stop (2.0×ATR)
2024-03-26,TIA-USD,BUY,7149.4150390625,7.675024771453816,0.0,ENTRY
2024-03-27,TIA-USD,SELL,298.85845947265625,7.675024771453816,-52578.19144659798,Trailing stop (2.0×ATR)
2024-04-03,FET-USD,SELL,2.5874459743499756,52363.57576289198,94259.1467559378,Trailing stop (2.0×ATR)
2024-04-05,SOL-USD,SELL,174.5015106201172,288.0110978629501,-7955.458401250137,Trailing stop (2.0×ATR)
2024-04-08,UNI-USD,BUY,0.00026500000967644155,180568906.74306375,0.0,ENTRY
2024-04-08,ARB-USD,BUY,0.0035830000415444374,13354943.198256424,0.0,ENTRY
2024-04-12,UNI-USD,SELL,0.00020199999562464654,180568906.74306375,-11375.843662130279,10-day low breakdown
2024-04-18,ARB-USD,SELL,0.0012700000079348683,13354943.198256424,-30889.984066420995,Trailing stop (2.0×ATR)
2024-04-22,TIA-USD,BUY,0.03578199818730354,1219165.5433262058,0.0,ENTRY
2024-05-03,TIA-USD,SELL,0.013415000401437283,1219165.5433262058,-27269.07300818168,Trailing stop (2.0×ATR)
2024-05-15,ARB-USD,BUY,0.0013249999610707164,30865866.53742577,0.0,ENTRY
2024-05-20,SOL-USD,BUY,186.52049255371094,220.9686993980138,0.0,ENTRY
2024-05-20,LINK-USD,BUY,17.277952194213867,2385.4210375968505,0.0,ENTRY
2024-05-21,ETH-USD,BUY,3789.312744140625,10.773152327688619,0.0,ENTRY
2024-05-26,SOL-USD,SELL,163.3509063720703,220.9686993980138,-5119.753324147321,Trailing stop (2.0×ATR)
2024-06-07,LINK-USD,SELL,16.32770347595215,2385.4210375968505,-2266.7432834909464,Trailing stop (2.0×ATR)
2024-06-07,ETH-USD,SELL,3678.629150390625,10.773152327688619,-1192.411215644754,10-day low breakdown
2024-06-11,ARB-USD,SELL,0.0013470000121742487,30865866.53742577,679.0506411781749,Trailing stop (2.0×ATR)
2024-06-12,INJ-USD,BUY,31.259431838989258,1283.0459123146177,0.0,ENTRY
2024-06-15,INJ-USD,SELL,25.344478607177734,1283.0459123146177,-7589.156565607912,Trailing stop (2.0×ATR)
2024-07-04,PAXG,BUY,2326.449951171875,169.13482521260045,0.0,BEAR_ALLOCATION
2024-07-13,PAXG,SELL,2388.39453125,169.13482521260045,10476.985724381604,EXIT_BEAR
2024-07-15,TIA-USD,BUY,0.006603000219911337,6117835.50095238,0.0,ENTRY
2024-07-16,XRP-USD,BUY,0.5793759822845459,69057.11442719589,0.0,ENTRY
2024-07-17,INJ-USD,BUY,25.654874801635742,1577.4761943297688,0.0,ENTRY
2024-07-21,SOL-USD,BUY,184.54161071777344,224.6946672831459,0.0,ENTRY
2024-07-23,INJ-USD,SELL,24.097658157348633,1577.4761943297688,-2456.4721857770023,Trailing stop (2.0×ATR)
2024-07-25,TIA-USD,SELL,0.00585199985653162,6117835.50095238,-4594.496684312569,Trailing stop (2.0×ATR)
2024-08-02,XRP-USD,SELL,0.5607709884643555,69057.11442719589,-1284.8071871581628,Trailing stop (2.0×ATR)
2024-08-02,SOL-USD,SELL,152.6382293701172,224.6946672831459,-7168.5196571189435,Trailing stop (2.0×ATR)
2024-08-03,PAXG,BUY,2465.737548828125,157.54166377194198,0.0,BEAR_ALLOCATION
2024-08-23,PAXG,SELL,2510.230224609375,157.54166377194198,7009.450168243714,EXIT_BEAR
2024-08-23,AVAX-USD,BUY,26.519519805908203,1491.2255158838582,0.0,ENTRY
2024-08-23,INJ-USD,BUY,22.155920028686523,1784.9217975310642,0.0,ENTRY
2024-08-23,SEI-USD,BUY,0.3289490044116974,120221.01928620819,0.0,ENTRY
2024-08-23,FET-USD,BUY,1.203436017036438,32861.39357948122,0.0,ENTRY
2024-08-24,MATIC-USD,BUY,0.5721449851989746,70048.2788031103,0.0,ENTRY
2024-08-26,AVAX-USD,SELL,25.95624542236328,1491.2255158838582,-839.9691331859383,BEAR_REGIME
2024-08-26,INJ-USD,SELL,20.64363670349121,1784.9217975310642,-2699.307471183872,BEAR_REGIME
2024-08-26,SEI-USD,SELL,0.3337610065937042,120221.01928620819,578.5038071283197,BEAR_REGIME
2024-08-26,FET-USD,SELL,1.3330039978027344,32861.39357948122,4257.784411259919,BEAR_REGIME
2024-08-26,MATIC-USD,SELL,0.5029299855232239,70048.2788031103,-4848.391594644176,BEAR_REGIME
2024-08-26,PAXG,BUY,2507.93408203125,156.26984331961694,0.0,BEAR_ALLOCATION
2024-09-24,PAXG,SELL,2652.767578125,156.26984331961694,22633.107742002663,EXIT_BEAR
2024-09-25,PAXG,BUY,2652.16943359375,156.30508690209587,0.0,BEAR_ALLOCATION
2024-09-26,PAXG,SELL,2662.09326171875,156.30508690209587,1551.144817479588,EXIT_BEAR
2024-09-30,PAXG,BUY,2635.931640625,157.85641486354055,0.0,BEAR_ALLOCATION
2024-10-14,PAXG,SELL,2660.19677734375,157.85641486354055,3830.407488595531,EXIT_BEAR
2024-11-06,SOL-USD,BUY,186.9547882080078,224.61533621477037,0.0,ENTRY
2024-11-06,DOGE-USD,BUY,0.19665800034999847,213532.6939944815,0.0,ENTRY
2024-11-06,UNI-USD,BUY,0.00015199999324977398,276269174.17883044,0.0,ENTRY
2024-11-06,ARB-USD,BUY,0.0007559999939985573,55546181.142407514,0.0,ENTRY
2024-11-06,TIA-USD,BUY,0.006451999768614769,6508511.177352173,0.0,ENTRY
2024-11-13,ARB-USD,SELL,0.0018090000376105309,55546181.142407514,58490.1311654337,Trailing stop (2.0×ATR)
2024-11-13,BTC-USD,BUY,90584.1640625,0.6007918282041348,0.0,ENTRY
2024-11-14,TIA-USD,SELL,0.006940000224858522,6508511.177352173,3176.1564240154294,Trailing stop (2.0×ATR)
2024-11-14,XRP-USD,BUY,0.7730069756507874,68068.97888267243,0.0,ENTRY
2024-12-02,SOL-USD,SELL,225.75619506835938,224.61533621477037,8715.391047543964,Trailing stop (2.0×ATR)
2024-12-02,ADA-USD,BUY,1.2017760276794434,57026.48261236668,0.0,ENTRY
2024-12-09,ADA-USD,SELL,1.0075490474700928,57026.48261236668,-11076.081509761018,Trailing stop (2.0×ATR)
2024-12-12,LINK-USD,BUY,29.28685188293457,2219.8536663231775,0.0,ENTRY
2024-12-17,DOGE-USD,SELL,0.394336998462677,213532.6939944815,42210.92901313027,Trailing stop (2.0×ATR)
2024-12-19,UNI-USD,SELL,0.000195999993593432,276269174.17883044,12155.843758810659,Trailing stop (2.0×ATR)
2024-12-19,BTC-USD,SELL,97490.953125,0.6007918282041348,4149.542427879697,Trailing stop (2.0×ATR)
2024-12-19,LINK-USD,SELL,22.892488479614258,2219.8536663231775,-14194.551044663347,Trailing stop (2.0×ATR)
2024-12-22,XRP-USD,SELL,2.1993319988250732,68068.97888267243,97088.48788227772,Trailing stop (2.0×ATR)
2025-01-17,TIA-USD,BUY,0.008736999705433846,7103639.649680826,0.0,ENTRY
2025-01-20,TIA-USD,SELL,0.0067889997735619545,7103639.649680826,-13837.889553620713,Trailing stop (2.0×ATR)
2025-03-09,PAXG,BUY,2932.91162109375,206.89579643309628,0.0,BEAR_ALLOCATION
2025-03-12,PAXG,SELL,2945.81005859375,206.89579643309628,2668.6324993050152,EXIT_BEAR
2025-03-13,PAXG,BUY,3002.5654296875,202.98499149669243,0.0,BEAR_ALLOCATION
2025-03-14,PAXG,SELL,2995.009033203125,202.98499149669243,-1533.835076126496,EXIT_BEAR
2025-03-16,PAXG,BUY,3001.404296875,202.55247977429426,0.0,BEAR_ALLOCATION
2025-03-19,PAXG,SELL,3065.502197265625,202.55247977429426,12983.188672446799,EXIT_BEAR
2025-03-20,PAXG,BUY,3055.897216796875,203.1891218057852,0.0,BEAR_ALLOCATION
2025-03-23,PAXG,SELL,3053.006103515625,203.1891218057852,-587.4427686582295,EXIT_BEAR
2025-03-28,PAXG,BUY,3091.34423828125,200.6692174100747,0.0,BEAR_ALLOCATION
2025-04-22,PAXG,SELL,3349.412841796875,200.6692174100747,51786.42470559132,EXIT_BEAR
2025-04-22,SOL-USD,BUY,148.73941040039062,451.88027298033995,0.0,ENTRY
2025-04-22,AVAX-USD,BUY,22.08037757873535,3043.988044814626,0.0,ENTRY
2025-04-22,SEI-USD,BUY,0.18925799429416656,355136.413789708,0.0,ENTRY
2025-04-23,LINK-USD,BUY,15.005440711975098,4503.7048204887415,0.0,ENTRY
2025-04-24,INJ-USD,BUY,10.07664966583252,6740.179307389363,0.0,ENTRY
2025-05-04,AVAX-USD,SELL,19.901275634765625,3043.988044814626,-6633.1602658761585,Trailing stop (2.0×ATR)
2025-05-04,LINK-USD,SELL,13.859743118286133,4503.7048204887415,-5159.883775519343,10-day low breakdown
2025-05-06,SEI-USD,SELL,0.19747400283813477,355136.413789708,2917.8038099704672,Trailing stop (2.0×ATR)
2025-05-08,ETH-USD,BUY,2206.5146484375,30.697608932013264,0.0,ENTRY
2025-05-08,SEI-USD,BUY,0.2297389954328537,294833.37668850424,0.0,ENTRY
2025-05-15,SEI-USD,SELL,0.2377689927816391,294833.37668850424,2367.5112331421365,Trailing stop (2.0×ATR)
2025-05-17,INJ-USD,SELL,11.589681625366211,6740.179307389363,10198.106705067767,Trailing stop (2.0×ATR)
2025-05-29,SOL-USD,SELL,166.5881805419922,451.88027298033995,8065.507123950255,Trailing stop (2.0×ATR)
2025-06-05,ETH-USD,SELL,2416.28564453125,30.697608932013264,6439.468003364819,Trailing stop (2.0×ATR)
2025-09-10,SOL-USD,BUY,223.98690795898438,308.19631953986436,0.0,ENTRY
2025-09-12,BNB-USD,BUY,925.0307006835938,75.23690247842157,0.0,ENTRY
2025-09-12,SEI-USD,BUY,0.34515899419784546,201635.90051773292,0.0,ENTRY
2025-09-22,SOL-USD,SELL,220.49644470214844,308.19631953986436,-1075.7479292459643,Trailing stop (2.0×ATR)
2025-09-22,SEI-USD,SELL,0.2902199923992157,201635.90051773292,-11077.67510121206,Trailing stop (2.0×ATR)
2025-09-25,BNB-USD,SELL,945.713623046875,75.23690247842157,1556.119012814956,Trailing stop (2.0×ATR)
