Datetime,open,high,low,close,volume
2020-10-01 08:00:00,0.10145,0.10378,0.10145,0.10282,90277.19788076001
2020-10-01 12:00:00,0.10307,0.10449,0.10262,0.10344,25945.272035479997
2020-10-01 16:00:00,0.1033,0.10442,0.10292,0.10325,172686.60579797
2020-10-01 20:00:00,0.10337,0.10352,0.10204,0.10204,48466.58174293
2020-10-02 00:00:00,0.10198,0.10253,0.095082,0.09636,1694889.79431071
2020-10-02 04:00:00,0.096552,0.09847,0.096074,0.09753,71987.19982847
2020-10-02 08:00:00,0.096923,0.099199,0.096784,0.098757,216596.16782852
2020-10-02 12:00:00,0.098437,0.10033,0.09476,0.095222,366455.29601545003
2020-10-02 16:00:00,0.094713,0.095666,0.09084,0.09183,596909.8006235
2020-10-02 20:00:00,0.09184,0.09252,0.090085,0.09252,574478.03591985
2020-10-03 00:00:00,0.09275,0.093869,0.09192,0.093631,291503.08372091997
2020-10-03 04:00:00,0.093869,0.094568,0.09165,0.091996,116684.21471204
2020-10-03 08:00:00,0.092373,0.093465,0.09231,0.093222,28689.28180649
2020-10-03 12:00:00,0.093374,0.094952,0.0932,0.09462,212058.84061689998
2020-10-03 16:00:00,0.094676,0.094759,0.093193,0.094267,96846.95687955
2020-10-03 20:00:00,0.09414,0.095282,0.093807,0.09406,230937.26606884
2020-10-04 00:00:00,0.09414,0.094713,0.09395,0.094519,5163.2548027600005
2020-10-04 04:00:00,0.09458,0.094868,0.09367,0.09367,73163.92200345
2020-10-04 08:00:00,0.093685,0.094196,0.092755,0.094102,182747.73441881
2020-10-04 12:00:00,0.093725,0.093725,0.09242,0.093083,2241.26259616
2020-10-04 16:00:00,0.09297,0.09506,0.092657,0.09506,63159.08336266
2020-10-04 20:00:00,0.094618,0.094843,0.09355,0.09418,98604.64834402
2020-10-05 00:00:00,0.09464,0.096239,0.09464,0.095256,92693.42090665
2020-10-05 04:00:00,0.09554,0.098237,0.09523,0.09693,62222.606165339996
2020-10-05 08:00:00,0.096998,0.098759,0.09681,0.098605,159132.01869010003
2020-10-05 12:00:00,0.09861,0.099574,0.098,0.098,115246.61954185
2020-10-05 16:00:00,0.097939,0.098535,0.097465,0.09776,75313.67248414
2020-10-05 20:00:00,0.097682,0.097883,0.09657,0.097549,75101.65777569001
2020-10-06 00:00:00,0.09766,0.098236,0.09735,0.09755,11372.919843489999
2020-10-06 04:00:00,0.097844,0.097844,0.0962,0.097015,3291.94700221
2020-10-06 08:00:00,0.09702,0.097941,0.09629,0.09715,253170.99972081
