Datetime,open,high,low,close,volume
2020-01-01 16:00,1.121200,1.122180,1.121060,1.121830,0
2020-01-01 20:00,1.121820,1.122450,1.120080,1.120120,0
2020-01-02 00:00,1.120110,1.121370,1.120090,1.121200,0
2020-01-02 04:00,1.121190,1.121410,1.118290,1.119300,0
2020-01-02 08:00,1.119290,1.120300,1.116510,1.116610,0
2020-01-02 12:00,1.116610,1.117230,1.116350,1.116930,0
2020-01-02 16:00,1.116920,1.117600,1.116870,1.117540,0
2020-01-02 20:00,1.117530,1.117840,1.116850,1.117000,0
2020-01-03 00:00,1.117000,1.117150,1.115050,1.115120,0
2020-01-03 04:00,1.115120,1.115220,1.112490,1.113910,0
2020-01-03 08:00,1.113920,1.117980,1.113530,1.117190,0
2020-01-03 12:00,1.117200,1.117400,1.116000,1.116160,0
2020-01-03 16:00,1.116140,1.116200,1.115230,1.115480,0
2020-01-05 16:00,1.116560,1.116850,1.115890,1.116350,0
2020-01-05 20:00,1.116350,1.117090,1.116120,1.116420,0
2020-01-06 00:00,1.116440,1.117990,1.115710,1.117850,0
2020-01-06 04:00,1.117860,1.120550,1.117510,1.119810,0
2020-01-06 08:00,1.119820,1.120320,1.118090,1.118720,0
2020-01-06 12:00,1.118720,1.119790,1.118420,1.119360,0
2020-01-06 16:00,1.119360,1.119890,1.118910,1.118970,0
2020-01-06 20:00,1.118970,1.119700,1.118960,1.119090,0
2020-01-07 00:00,1.119080,1.119240,1.117260,1.118470,0
2020-01-07 04:00,1.118460,1.118960,1.116480,1.117480,0
2020-01-07 08:00,1.117460,1.117780,1.113350,1.113690,0
2020-01-07 12:00,1.113690,1.114950,1.113660,1.114380,0
2020-01-07 16:00,1.114390,1.116820,1.114370,1.115860,0
2020-01-07 20:00,1.115850,1.116320,1.114500,1.114760,0
2020-01-08 00:00,1.114780,1.115490,1.113010,1.113480,0
2020-01-08 04:00,1.113490,1.114470,1.111390,1.111670,0
2020-01-08 08:00,1.111660,1.113080,1.110870,1.111640,0
2020-01-08 12:00,1.111630,1.112590,1.110810,1.111180,0
2020-01-08 16:00,1.111190,1.111590,1.110160,1.111340,0
2020-01-08 20:00,1.111350,1.111950,1.111100,1.111540,0
2020-01-09 00:00,1.111540,1.112040,1.110510,1.111720,0
2020-01-09 04:00,1.111720,1.111900,1.109660,1.111350,0
2020-01-09 08:00,1.111350,1.111730,1.109240,1.110600,0
2020-01-09 12:00,1.110590,1.111130,1.110330,1.110620,0
2020-01-09 16:00,1.110620,1.110940,1.110280,1.110690,0
2020-01-09 20:00,1.110690,1.111110,1.110200,1.110740,0
2020-01-10 00:00,1.110740,1.111100,1.109320,1.109930,0
2020-01-10 04:00,1.109940,1.110000,1.108500,1.109840,0
2020-01-10 08:00,1.109840,1.112050,1.108620,1.111800,0
2020-01-10 12:00,1.111790,1.112910,1.111710,1.112100,0
2020-01-10 16:00,1.112100,1.112250,1.111650,1.111650,0
2020-01-12 16:00,1.111410,1.112090,1.111280,1.111870,0
2020-01-12 20:00,1.111860,1.113060,1.111720,1.112720,0
2020-01-13 00:00,1.112720,1.113180,1.112000,1.112800,0
2020-01-13 04:00,1.112800,1.113610,1.111250,1.112460,0
2020-01-13 08:00,1.112450,1.114690,1.111750,1.113720,0
2020-01-13 12:00,1.113720,1.114480,1.113550,1.113750,0
2020-01-13 16:00,1.113760,1.114210,1.113200,1.113830,0
2020-01-13 20:00,1.113840,1.114090,1.113120,1.113640,0
2020-01-14 00:00,1.113650,1.114440,1.113330,1.113520,0
2020-01-14 04:00,1.113510,1.113560,1.111940,1.112070,0
2020-01-14 08:00,1.112060,1.113040,1.110450,1.112950,0
2020-01-14 12:00,1.112950,1.113480,1.112700,1.112830,0
2020-01-14 16:00,1.112830,1.113070,1.112460,1.112950,0
2020-01-14 20:00,1.112940,1.113370,1.112700,1.113310,0
2020-01-15 00:00,1.113300,1.113680,1.111850,1.113010,0
2020-01-15 04:00,1.113000,1.115490,1.112490,1.114100,0
2020-01-15 08:00,1.114160,1.116340,1.114000,1.115950,0
2020-01-15 12:00,1.115960,1.116140,1.114820,1.115230,0
2020-01-15 16:00,1.115230,1.115800,1.114810,1.115480,0
2020-01-15 20:00,1.115480,1.115520,1.115070,1.115100,0
2020-01-16 00:00,1.115110,1.116370,1.114450,1.115620,0
2020-01-16 04:00,1.115640,1.117270,1.115020,1.116470,0
2020-01-16 08:00,1.116470,1.116970,1.112790,1.113020,0
2020-01-16 12:00,1.113030,1.113810,1.112910,1.113790,0
2020-01-16 16:00,1.113780,1.113920,1.113430,1.113740,0
2020-01-16 20:00,1.113750,1.114250,1.113080,1.113190,0
2020-01-17 00:00,1.113180,1.114110,1.113180,1.113550,0
2020-01-17 04:00,1.113550,1.113760,1.110590,1.110980,0
2020-01-17 08:00,1.110970,1.111190,1.108620,1.109170,0
2020-01-17 12:00,1.109170,1.109490,1.108800,1.109270,0
2020-01-17 16:00,1.109250,1.109280,1.108860,1.108900,0
2020-01-19 16:00,1.109100,1.109850,1.108890,1.109280,0
2020-01-19 20:00,1.109290,1.109890,1.109240,1.109650,0
2020-01-20 00:00,1.109650,1.110230,1.108860,1.108900,0
2020-01-20 04:00,1.108900,1.109140,1.108210,1.108380,0
2020-01-20 08:00,1.108390,1.108600,1.107660,1.108380,0
2020-01-20 12:00,1.108390,1.109790,1.108220,1.109770,0
2020-01-20 16:00,1.109750,1.109790,1.109080,1.109230,0
2020-01-20 20:00,1.109220,1.109930,1.108870,1.109920,0
2020-01-21 00:00,1.109920,1.109930,1.108640,1.109040,0
2020-01-21 04:00,1.109040,1.111010,1.108550,1.110790,0
2020-01-21 08:00,1.110840,1.111790,1.108890,1.109570,0
2020-01-21 12:00,1.109560,1.109640,1.108720,1.108720,0
2020-01-21 16:00,1.108730,1.108810,1.108090,1.108260,0
2020-01-21 20:00,1.108260,1.108390,1.107730,1.108240,0
2020-01-22 00:00,1.108250,1.108620,1.107490,1.108150,0
2020-01-22 04:00,1.108150,1.109470,1.107710,1.108350,0
2020-01-22 08:00,1.108350,1.109840,1.107000,1.108460,0
2020-01-22 12:00,1.108470,1.109340,1.108390,1.109270,0
2020-01-22 16:00,1.109290,1.109960,1.107970,1.108720,0
2020-01-22 20:00,1.108720,1.109140,1.108090,1.108520,0
2020-01-23 00:00,1.108510,1.109220,1.108090,1.108370,0
2020-01-23 04:00,1.108370,1.109480,1.107900,1.108450,0
2020-01-23 08:00,1.108450,1.110870,1.103620,1.104110,0
2020-01-23 12:00,1.104100,1.105770,1.103970,1.105550,0
2020-01-23 16:00,1.105560,1.105880,1.105060,1.105260,0
2020-01-23 20:00,1.105270,1.105530,1.104860,1.104860,0
2020-01-24 00:00,1.104870,1.106170,1.104260,1.104690,0
2020-01-24 04:00,1.104700,1.105230,1.102610,1.102770,0
2020-01-24 08:00,1.102760,1.103980,1.101950,1.102500,0
2020-01-24 12:00,1.102490,1.103290,1.102200,1.102770,0
2020-01-24 16:00,1.102760,1.102960,1.102090,1.102240,0
2020-01-26 16:00,1.103180,1.103480,1.102440,1.103210,0
2020-01-26 20:00,1.103220,1.103580,1.102730,1.102770,0
2020-01-27 00:00,1.102760,1.103750,1.102530,1.102730,0
2020-01-27 04:00,1.102730,1.102910,1.101510,1.102310,0
2020-01-27 08:00,1.102310,1.103210,1.100960,1.101880,0
2020-01-27 12:00,1.101890,1.101930,1.101070,1.101680,0
2020-01-27 16:00,1.101700,1.102030,1.101660,1.101920,0
2020-01-27 20:00,1.101920,1.102520,1.101770,1.102230,0
2020-01-28 00:00,1.102220,1.102350,1.101260,1.101930,0
2020-01-28 04:00,1.101920,1.102250,1.100220,1.100650,0
2020-01-28 08:00,1.100650,1.101050,1.099780,1.100740,0
2020-01-28 12:00,1.100720,1.102170,1.100250,1.102170,0
2020-01-28 16:00,1.102180,1.102760,1.101930,1.102260,0
2020-01-28 20:00,1.102250,1.102270,1.101250,1.101310,0
2020-01-29 00:00,1.101310,1.101650,1.099960,1.100210,0
2020-01-29 04:00,1.100220,1.100570,1.099450,1.099760,0
2020-01-29 08:00,1.099780,1.100980,1.099230,1.100370,0
2020-01-29 12:00,1.100380,1.102070,1.099840,1.100680,0
2020-01-29 16:00,1.100670,1.101790,1.100160,1.101290,0
2020-01-29 20:00,1.101290,1.101710,1.101100,1.101710,0
2020-01-30 00:00,1.101710,1.101880,1.100690,1.101660,0
2020-01-30 04:00,1.101650,1.102720,1.101140,1.102270,0
2020-01-30 08:00,1.102280,1.103640,1.101520,1.103120,0
2020-01-30 12:00,1.103110,1.103930,1.102860,1.103210,0
2020-01-30 16:00,1.103210,1.103530,1.102760,1.103200,0
2020-01-30 20:00,1.103210,1.103360,1.102250,1.102430,0
2020-01-31 00:00,1.102430,1.103020,1.101680,1.102140,0
2020-01-31 04:00,1.102150,1.104930,1.102020,1.104740,0
2020-01-31 08:00,1.104740,1.109030,1.104660,1.108160,0
2020-01-31 12:00,1.108160,1.109170,1.107780,1.109040,0
2020-01-31 16:00,1.109040,1.109540,1.108940,1.109440,0
2020-02-02 16:00,1.109390,1.109390,1.107990,1.108170,0
2020-02-02 20:00,1.108170,1.108760,1.108010,1.108170,0
2020-02-03 00:00,1.108180,1.108620,1.106420,1.106600,0
2020-02-03 04:00,1.106600,1.107410,1.105830,1.106580,0
2020-02-03 08:00,1.106570,1.106660,1.103560,1.106200,0
2020-02-03 12:00,1.106210,1.106630,1.105710,1.105810,0
2020-02-03 16:00,1.105800,1.106310,1.105770,1.106090,0
2020-02-03 20:00,1.106100,1.106410,1.105550,1.105990,0
2020-02-04 00:00,1.105970,1.106370,1.104880,1.105780,0
2020-02-04 04:00,1.105770,1.106110,1.104300,1.104400,0
2020-02-04 08:00,1.104390,1.105070,1.103280,1.104280,0
2020-02-04 12:00,1.104280,1.104520,1.103650,1.104420,0
2020-02-04 16:00,1.104420,1.104590,1.104130,1.104310,0
2020-02-04 20:00,1.104300,1.104360,1.103360,1.103450,0
2020-02-05 00:00,1.103450,1.104790,1.103360,1.104200,0
2020-02-05 04:00,1.104190,1.104270,1.101450,1.102230,0
2020-02-05 08:00,1.102220,1.102320,1.099630,1.100610,0
2020-02-05 12:00,1.100620,1.100680,1.099370,1.099730,0
2020-02-05 16:00,1.099760,1.100050,1.099590,1.099630,0
2020-02-05 20:00,1.099630,1.100000,1.099420,1.099560,0
2020-02-06 00:00,1.099580,1.101380,1.099390,1.099550,0
2020-02-06 04:00,1.099550,1.100740,1.099500,1.100240,0
2020-02-06 08:00,1.100240,1.100410,1.096440,1.097770,0
2020-02-06 12:00,1.097770,1.098220,1.097070,1.097870,0
2020-02-06 16:00,1.097870,1.098290,1.097710,1.098150,0
2020-02-06 20:00,1.098150,1.098490,1.097910,1.098120,0
2020-02-07 00:00,1.098110,1.098330,1.095660,1.095820,0
2020-02-07 04:00,1.095820,1.096470,1.094770,1.096460,0
2020-02-07 08:00,1.096440,1.097630,1.094610,1.094940,0
2020-02-07 12:00,1.094940,1.094980,1.094190,1.094720,0
2020-02-07 16:00,1.094710,1.094750,1.094240,1.094380,0
2020-02-09 16:00,1.094390,1.095290,1.094190,1.095270,0
2020-02-09 20:00,1.095260,1.095720,1.094920,1.095670,0
2020-02-10 00:00,1.095680,1.095740,1.094470,1.095130,0
2020-02-10 04:00,1.095130,1.095500,1.094510,1.094920,0
2020-02-10 08:00,1.094930,1.095270,1.090910,1.091500,0
2020-02-10 12:00,1.091510,1.092010,1.090760,1.091230,0
2020-02-10 16:00,1.091240,1.091390,1.090780,1.091000,0
2020-02-10 20:00,1.090990,1.091700,1.090880,1.090930,0
2020-02-11 00:00,1.090930,1.091520,1.090560,1.091070,0
