Datetime,open,high,low,close,volume
2020-01-01 00:00:00,1518.768,1521.135,1517.115,1519.485,0
2020-01-02 00:00:00,1519.425,1540.968,1518.395,1538.715,0
2020-01-03 00:00:00,1538.698,1553.515,1538.288,1551.515,0
2020-01-05 00:00:00,1559.735,1585.625,1559.735,1576.025,0
2020-01-06 00:00:00,1576.025,1579.278,1555.248,1559.165,0
2020-01-07 00:00:00,1559.168,1611.325,1558.965,1593.105,0
2020-01-08 00:00:00,1593.075,1595.338,1552.178,1558.325,0
2020-01-09 00:00:00,1558.325,1558.905,1540.105,1547.035,0
2020-01-10 00:00:00,1547.025,1563.008,1546.185,1561.785,0
2020-01-12 00:00:00,1561.318,1561.318,1554.235,1555.625,0
2020-01-13 00:00:00,1555.645,1556.365,1535.828,1538.875,0
2020-01-14 00:00:00,1538.875,1552.825,1536.058,1551.965,0
2020-01-15 00:00:00,1551.945,1558.148,1546.888,1555.735,0
2020-01-16 00:00:00,1555.715,1557.415,1547.975,1555.588,0
2020-01-17 00:00:00,1555.588,1561.155,1554.005,1556.945,0
2020-01-19 00:00:00,1557.128,1559.705,1556.268,1559.515,0
2020-01-20 00:00:00,1559.515,1568.508,1558.198,1566.478,0
2020-01-21 00:00:00,1566.458,1567.148,1546.238,1552.935,0
2020-01-22 00:00:00,1552.925,1563.675,1550.408,1558.795,0
2020-01-23 00:00:00,1558.805,1567.848,1551.798,1559.675,0
2020-01-24 00:00:00,1559.665,1575.785,1556.455,1571.455,0
2020-01-26 00:00:00,1579.248,1588.345,1577.235,1579.028,0
2020-01-27 00:00:00,1579.028,1586.198,1575.798,1579.555,0
2020-01-28 00:00:00,1579.595,1582.218,1563.335,1565.385,0
2020-01-29 00:00:00,1565.365,1580.765,1564.798,1578.938,0
2020-01-30 00:00:00,1579.028,1585.888,1570.905,1571.655,0
2020-01-31 00:00:00,1571.635,1590.528,1571.505,1589.325,0
2020-02-02 00:00:00,1593.388,1593.488,1579.508,1580.855,0
2020-02-03 00:00:00,1580.845,1581.175,1569.188,1575.105,0
2020-02-04 00:00:00,1575.105,1575.705,1548.965,1557.155,0
2020-02-05 00:00:00,1557.128,1562.368,1547.425,1553.068,0
2020-02-06 00:00:00,1553.078,1569.065,1552.385,1565.688,0
2020-02-07 00:00:00,1565.678,1574.008,1559.875,1570.198,0
2020-02-09 00:00:00,1571.248,1576.578,1567.905,1572.058,0
2020-02-10 00:00:00,1572.058,1576.928,1566.838,1568.705,0
2020-02-11 00:00:00,1568.705,1573.978,1561.925,1567.135,0
2020-02-12 00:00:00,1567.138,1574.228,1561.728,1573.708,0
2020-02-13 00:00:00,1573.708,1578.248,1571.788,1574.595,0
2020-02-14 00:00:00,1574.595,1584.948,1573.835,1583.648,0
2020-02-16 00:00:00,1581.858,1583.698,1580.325,1582.908,0
2020-02-17 00:00:00,1582.905,1587.355,1578.798,1586.348,0
2020-02-18 00:00:00,1586.348,1605.018,1584.968,1601.805,0
2020-02-19 00:00:00,1601.805,1612.888,1601.535,1609.465,0
2020-02-20 00:00:00,1609.455,1626.475,1603.785,1625.995,0
2020-02-21 00:00:00,1625.995,1649.165,1625.575,1643.148,0
2020-02-23 00:00:00,1654.598,1680.605,1651.748,1662.275,0
2020-02-24 00:00:00,1662.315,1689.255,1642.755,1655.535,0
2020-02-25 00:00:00,1655.535,1658.375,1624.898,1641.465,0
2020-02-26 00:00:00,1641.445,1654.895,1624.785,1652.258,0
2020-02-27 00:00:00,1652.268,1660.368,1634.745,1638.795,0
2020-02-28 00:00:00,1638.728,1642.278,1562.848,1585.435,0
2020-03-01 00:00:00,1591.378,1606.518,1575.315,1600.318,0
2020-03-02 00:00:00,1600.308,1610.958,1583.845,1600.058,0
2020-03-03 00:00:00,1600.048,1652.548,1593.438,1643.018,0
2020-03-04 00:00:00,1643.018,1649.265,1631.798,1639.648,0
2020-03-05 00:00:00,1639.648,1679.158,1637.078,1678.358,0
2020-03-06 00:00:00,1678.315,1692.088,1642.128,1673.548,0
2020-03-08 00:00:00,1694.895,1703.318,1657.308,1662.475,0
2020-03-09 00:00:00,1662.465,1685.718,1659.398,1664.618,0
2020-03-10 00:00:00,1664.618,1667.458,1641.495,1662.775,0
2020-03-11 00:00:00,1662.775,1671.158,1630.708,1636.055,0
2020-03-12 00:00:00,1636.035,1645.448,1551.265,1579.028,0
2020-03-13 00:00:00,1579.075,1597.825,1504.398,1529.348,0
2020-03-15 00:00:00,1567.348,1575.305,1523.845,1546.758,0
2020-03-16 00:00:00,1546.748,1547.378,1451.148,1501.548,0
2020-03-17 00:00:00,1501.548,1553.808,1465.468,1527.655,0
2020-03-18 00:00:00,1527.685,1529.768,1464.038,1471.318,0
2020-03-19 00:00:00,1471.328,1496.058,1454.898,1482.205,0
2020-03-20 00:00:00,1482.248,1516.045,1479.175,1498.698,0
2020-03-22 00:00:00,1503.768,1508.148,1482.258,1492.468,0
2020-03-23 00:00:00,1492.488,1584.328,1484.978,1572.001,0
2020-03-24 00:00:00,1571.533,1639.18,1557.015,1610.608,0
2020-03-25 00:00:00,1610.908,1626.925,1594.682,1604.188,0
2020-03-26 00:00:00,1604.188,1645.052,1595.748,1624.748,0
2020-03-27 00:00:00,1624.798,1631.098,1612.838,1626.148,0
2020-03-29 00:00:00,1639.458,1639.458,1610.098,1617.088,0
2020-03-30 00:00:00,1617.078,1627.188,1610.825,1613.925,0
2020-03-31 00:00:00,1613.955,1619.448,1567.468,1584.328,0
2020-04-01 00:00:00,1584.328,1599.988,1571.765,1585.288,0
2020-04-02 00:00:00,1585.288,1619.94,1582.818,1613.098,0
2020-04-03 00:00:00,1613.088,1625.498,1605.625,1617.048,0
2020-04-05 00:00:00,1615.578,1621.968,1609,1617.168,0
2020-04-06 00:00:00,1617.158,1674.828,1615.738,1659.578,0
2020-04-07 00:00:00,1659.498,1668.598,1640.398,1648.238,0
2020-04-08 00:00:00,1648.248,1656.288,1642,1648.658,0
2020-04-09 00:00:00,1648.638,1689.948,1646.435,1682.148,0
2020-04-12 00:00:00,1686.218,1691.448,1675,1682.325,0
2020-04-13 00:00:00,1682.185,1725.548,1681.478,1720.108,0
2020-04-14 00:00:00,1720.158,1747.625,1708.735,1720.698,0
2020-04-15 00:00:00,1720.698,1727.538,1707.518,1714.308,0
2020-04-16 00:00:00,1714.368,1738.648,1701.58,1705.148,0
2020-04-17 00:00:00,1705.148,1708.768,1679.125,1681.998,0
2020-04-19 00:00:00,1679.878,1683.618,1671.598,1681.408,0
2020-04-20 00:00:00,1681.408,1702.138,1673.138,1688.808,0
2020-04-21 00:00:00,1688.688,1697.796,1659.298,1682.898,0
2020-04-22 00:00:00,1682.898,1719.648,1679.908,1710.048,0
2020-04-23 00:00:00,1710.158,1738.558,1709.568,1723.418,0
2020-04-24 00:00:00,1723.498,1736.208,1710.508,1727.698,0
2020-04-26 00:00:00,1726.388,1727.248,1718.945,1721.725,0
2020-04-27 00:00:00,1721.665,1723.668,1695.635,1698.178,0
2020-04-28 00:00:00,1698.178,1714.568,1691.678,1710.068,0
2020-04-29 00:00:00,1710.098,1717.398,1697.805,1712.458,0
2020-04-30 00:00:00,1712.458,1721.598,1681.068,1688.073,0
2020-05-01 00:00:00,1688.075,1705.068,1670.418,1698.818,0
2020-05-03 00:00:00,1697.878,1701.288,1691.328,1699.938,0
2020-05-04 00:00:00,1699.938,1713.228,1696.338,1698.198,0
2020-05-05 00:00:00,1698.198,1711.568,1689.788,1702.315,0
2020-05-06 00:00:00,1702.285,1708.071,1681.308,1691.688,0
2020-05-07 00:00:00,1691.688,1721.888,1684.178,1715.448,0
2020-05-08 00:00:00,1715.438,1723.148,1700.545,1701.408,0
2020-05-10 00:00:00,1701.558,1712.058,1700.118,1707.758,0
2020-05-11 00:00:00,1707.758,1709.358,1691.825,1700.375,0
2020-05-12 00:00:00,1700.375,1710.698,1698.3,1702.808,0
2020-05-13 00:00:00,1702.818,1719.568,1699.348,1713.428,0
2020-05-14 00:00:00,1713.558,1736.348,1710.828,1732.058,0
2020-05-15 00:00:00,1731.868,1751.398,1729.968,1741.628,0
2020-05-17 00:00:00,1734.868,1763.485,1734.868,1760.928,0
